"12ak -- Deaths by age (5-year), sex and area, 1990-2021"

"Year","Area","Males Total Deaths","Males 0 Deaths","Males 1 - 4 Deaths","Males 5 - 9 Deaths","Males 10 - 14 Deaths","Males 15 - 19 Deaths","Males 20 - 24 Deaths","Males 25 - 29 Deaths","Males 30 - 34 Deaths","Males 35 - 39 Deaths","Males 40 - 44 Deaths","Males 45 - 49 Deaths","Males 50 - 54 Deaths","Males 55 - 59 Deaths","Males 60 - 64 Deaths","Males 65 - 69 Deaths","Males 70 - 74 Deaths","Males 75 - 79 Deaths","Males 80 - 84 Deaths","Males 85 - 89 Deaths","Males 90 - 94 Deaths","Males 95 - Deaths"
"1990","Sipoo",74,0,0,0,0,0,3,1,3,0,3,2,4,5,10,4,10,11,9,7,1,1
"1990","Siuntio",18,0,0,0,0,0,1,0,1,3,0,0,1,1,2,3,2,3,0,1,0,0
"1990","Sodankylä",50,1,0,1,0,0,1,1,0,1,1,6,3,5,3,5,10,9,2,1,0,0
"1990","Soini",17,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,4,4,1,3,0,0
"1990","Somero",66,0,0,0,0,0,1,0,0,0,1,0,1,5,11,9,12,8,11,5,0,2
"1990","Sonkajärvi",39,0,0,0,0,0,0,0,1,1,1,1,2,5,4,5,4,6,2,5,1,1
"1990","Sotkamo",72,0,0,0,0,0,0,2,4,0,4,1,5,7,6,7,7,12,9,4,4,0
"1990","Sottunga",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1990","Sulkava",25,0,0,0,0,0,1,0,1,0,1,0,0,3,0,4,1,5,6,2,0,1
"1990","Sund",9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,2,1,1,0
"1990","Suomussalmi",79,0,0,0,0,3,1,0,0,2,4,5,3,8,8,9,5,16,8,3,2,2
"1990","Suonenjoki",73,0,0,0,0,1,0,0,0,1,3,3,3,4,9,10,11,9,6,11,2,0
"1990","Sysmä",33,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,6,6,7,6,0,1
"1990","Säkylä",38,0,0,0,0,1,1,0,2,0,3,0,0,4,5,7,6,4,2,2,1,0
"1990","Taipalsaari",19,1,0,0,0,1,0,0,0,1,0,1,2,1,0,1,1,1,5,2,0,2
"1990","Taivalkoski",30,0,0,0,0,1,0,0,1,1,2,2,1,3,3,6,3,2,3,2,0,0
"1990","Taivassalo",13,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,2,4,0,0
"1990","Tammela",46,0,0,0,0,0,0,0,0,1,2,1,2,1,5,4,7,9,6,4,3,1
"1990","Tampere",842,9,2,1,0,2,7,9,13,21,35,30,40,60,77,101,98,137,110,72,14,4
"1990","Tervo",19,0,0,0,0,0,0,0,0,1,0,1,1,2,1,4,1,2,2,3,1,0
"1990","Tervola",31,0,0,0,0,0,0,1,0,1,1,1,3,2,3,7,8,1,0,0,3,0
"1990","Teuva",51,0,0,0,0,0,0,0,0,1,2,2,1,1,8,7,7,8,6,7,0,1
"1990","Tohmajärvi",58,0,0,0,0,1,1,0,3,1,2,2,2,3,7,5,7,7,11,5,1,0
"1990","Toholampi",18,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,2,2,1,4,0,1
"1990","Toivakka",20,0,0,0,0,0,0,0,1,0,0,0,2,0,2,3,2,4,3,2,1,0
"1990","Tornio",116,0,0,1,1,0,2,0,2,4,5,1,4,8,11,17,12,16,17,9,5,1
"1990","Turku",818,6,0,1,3,3,7,9,13,13,24,36,41,50,80,88,104,132,112,71,21,4
"1990","Tuusniemi",31,0,0,0,0,0,0,0,0,0,0,1,0,2,4,7,5,8,2,0,2,0
"1990","Tuusula",87,0,1,0,0,0,1,0,0,4,5,5,4,7,10,6,13,17,7,6,1,0
"1990","Tyrnävä",18,0,1,0,0,0,1,0,0,1,0,0,1,3,0,2,1,5,1,2,0,0
"1990","Ulvila",50,0,0,0,0,0,0,0,0,0,2,0,4,5,5,6,5,10,8,4,0,1
"1990","Urjala",41,0,0,0,0,0,1,0,0,0,3,1,3,2,4,5,4,7,4,5,2,0
"1990","Utajärvi",36,0,0,0,0,0,1,1,0,0,0,0,0,4,6,7,3,5,4,3,2,0
"1990","Utsjoki",8,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,0,0,0,1,0
"1990","Uurainen",19,0,0,0,0,0,1,0,0,0,0,0,0,2,3,3,0,4,5,0,1,0
"1990","Nykarleby",46,0,1,0,0,0,0,0,0,0,2,0,1,0,5,2,5,10,12,6,2,0
"1990","Uusikaupunki",79,1,0,0,0,0,2,1,2,3,2,1,3,7,10,13,4,9,13,7,1,0
"1990","Vaala",32,0,0,0,0,0,1,0,0,2,1,0,2,6,3,3,4,2,3,4,1,0
"1990","Vaasa",271,4,1,0,1,1,5,4,4,3,8,6,13,18,23,30,31,48,41,22,6,2
"1990","Valkeakoski",127,0,1,0,0,2,1,0,3,2,1,7,6,8,14,11,17,24,17,10,3,0
"1990","Vantaa",472,12,1,1,3,12,8,10,12,20,40,26,36,39,42,49,45,49,40,18,6,3
"1990","Varkaus",136,1,2,0,1,1,3,2,1,3,4,7,4,11,8,20,16,19,20,11,2,0
"1990","Vehmaa",13,1,0,0,0,0,0,0,0,1,0,0,2,0,1,2,2,2,1,1,0,0
"1990","Vesanto",27,0,0,0,0,0,0,1,0,0,1,1,0,1,2,7,3,2,2,6,1,0
"1990","Vesilahti",21,0,0,0,0,0,0,0,0,1,1,0,1,0,1,4,1,6,4,1,1,0
"1990","Veteli",18,0,0,0,0,0,0,0,0,1,0,1,0,1,2,3,3,2,3,2,0,0
"1990","Vieremä",29,0,0,0,0,0,0,0,2,0,0,1,2,2,3,4,6,5,3,1,0,0
"1990","Vihti",81,1,0,0,0,0,2,1,3,7,2,3,4,6,9,6,7,11,10,7,1,1
"1990","Viitasaari",51,0,0,0,0,0,0,1,1,3,2,4,1,4,4,8,7,2,7,5,2,0
"1990","Vimpeli",16,0,0,0,0,0,0,0,0,0,2,1,2,0,2,3,0,1,2,2,1,0
"1990","Virolahti",27,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,3,4,3,6,1,0
"1990","Virrat",64,0,0,0,0,0,0,0,1,2,1,2,0,0,6,5,15,13,9,7,3,0
"1990","Vårdö",6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1,0
"1990","Vöyri",50,0,0,0,0,0,0,0,1,1,0,0,1,0,5,6,11,9,12,3,1,0
"1990","Ylitornio",54,0,0,0,0,1,1,0,1,0,2,1,1,4,6,10,6,6,2,10,3,0
"1990","Ylivieska",52,1,0,1,0,0,0,1,1,1,1,3,1,1,7,7,7,7,8,4,1,0
"1990","Ylöjärvi",104,1,1,0,0,1,1,3,2,0,5,3,4,5,11,8,11,17,19,9,2,1
"1990","Ypäjä",14,0,0,0,0,0,0,0,0,1,1,0,1,2,2,1,1,1,3,1,0,0
"1990","Ähtäri",36,2,0,0,0,0,0,1,1,2,1,1,2,3,1,6,4,3,4,5,0,0
"1990","Äänekoski",96,0,0,0,0,0,0,4,1,3,4,3,3,9,12,9,11,12,13,6,3,3
"1991","WHOLE COUNTRY",24579,214,36,34,33,149,253,287,411,619,877,950,1084,1505,2450,3033,3087,3597,3227,1917,681,135
"1991","Akaa",84,1,0,0,0,0,0,1,1,4,4,3,2,4,7,13,8,15,10,9,2,0
"1991","Alajärvi",64,1,1,0,0,0,2,0,1,1,1,1,2,1,7,8,12,8,11,6,0,1
"1991","Alavieska",20,1,0,0,0,0,0,0,0,0,1,2,1,0,1,2,4,2,4,1,1,0
"1991","Alavus",69,0,0,1,0,1,1,0,1,0,3,1,5,6,7,10,12,8,8,3,2,0
"1991","Asikkala",53,0,0,0,0,2,1,0,1,0,0,4,1,2,3,8,10,11,6,2,1,1
"1991","Askola",17,0,0,0,1,0,0,1,0,1,0,0,0,0,2,2,1,4,5,0,0,0
"1991","Aura",18,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,1,2,6,3,1,0
"1991","Brändö",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1991","Eckerö",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1991","Enonkoski",17,0,1,0,0,0,1,0,0,0,0,0,1,1,1,2,1,4,3,1,0,1
"1991","Enontekiö",8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,1,0,1
"1991","Espoo",499,7,1,0,0,3,10,7,8,20,28,37,22,44,58,53,45,58,57,34,7,0
"1991","Eura",86,1,0,0,0,0,0,0,0,5,4,1,4,5,10,13,3,14,12,9,3,2
"1991","Eurajoki",41,1,1,0,0,1,0,0,0,2,1,1,0,2,4,7,4,9,2,5,0,1
"1991","Evijärvi",22,0,0,0,0,0,0,0,0,0,1,1,1,1,2,5,2,5,3,1,0,0
"1991","Finström",10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,0,0,1
"1991","Forssa",104,1,0,0,0,0,3,0,4,5,6,8,5,7,3,9,11,11,15,13,2,1
"1991","Föglö",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"1991","Geta",5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
"1991","Haapajärvi",43,0,0,0,0,0,0,0,0,1,2,2,0,4,6,6,5,6,4,3,2,2
"1991","Haapavesi",30,0,0,0,0,0,0,1,0,0,2,0,4,6,1,4,4,3,2,3,0,0
"1991","Hailuoto",8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0
"1991","Halsua",10,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,0,2,1,0
"1991","Hamina",127,1,0,0,0,2,0,1,5,0,7,9,7,8,16,16,14,15,14,9,2,1
"1991","Hammarland",7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0
"1991","Hankasalmi",60,0,1,0,0,0,1,0,0,1,1,1,0,7,3,9,5,12,8,10,1,0
"1991","Hanko",51,0,0,0,0,0,0,1,2,4,1,2,3,0,7,4,6,8,6,4,2,1
"1991","Harjavalta",35,0,0,0,0,0,0,1,2,1,0,2,1,3,3,6,4,7,3,1,0,1
"1991","Hartola",36,0,0,0,0,1,0,0,1,1,3,1,3,3,4,2,3,3,8,3,0,0
"1991","Hattula",39,0,0,0,0,1,1,0,1,3,1,1,2,3,3,3,5,4,5,6,0,0
"1991","Hausjärvi",44,0,0,0,0,1,0,0,0,0,0,1,2,3,7,2,3,6,6,10,3,0
"1991","Heinola",132,0,0,0,0,1,1,1,5,3,5,6,5,5,17,20,13,17,15,11,6,1
"1991","Heinävesi",38,0,0,0,0,0,0,0,0,0,0,0,3,3,1,4,7,7,7,4,2,0
"1991","Helsinki",2424,27,4,2,0,16,27,48,46,73,103,135,130,168,224,280,290,323,280,170,55,23
"1991","Hirvensalmi",26,0,0,0,0,0,1,0,0,0,1,0,1,0,3,5,4,3,4,2,0,2
"1991","Hollola",80,0,0,0,0,1,1,0,2,3,3,6,1,5,7,7,8,12,9,11,3,1
"1991","Huittinen",65,0,0,1,0,1,0,0,0,2,2,2,3,5,4,12,3,14,8,5,2,1
"1991","Humppila",13,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,3,0,3,1,0,0
"1991","Hyrynsalmi",32,0,0,0,0,0,1,0,1,0,0,2,1,2,0,2,10,6,5,1,1,0
"1991","Hyvinkää",169,3,0,0,0,1,3,1,2,3,6,14,5,7,16,19,18,28,32,7,3,1
"1991","Hämeenkyrö",59,1,0,0,0,0,1,0,0,2,1,2,2,3,4,7,7,8,12,3,4,2
"1991","Hämeenlinna",326,5,0,1,0,1,1,5,6,8,10,10,15,14,36,42,46,44,48,24,9,1
"1991","Ii",48,0,0,0,0,0,1,2,2,1,1,2,3,3,3,8,4,4,7,7,0,0
"1991","Iisalmi",109,0,0,0,0,0,2,1,2,3,3,4,7,8,18,10,9,14,14,9,5,0
"1991","Iitti",47,0,0,0,0,0,0,1,0,1,0,0,0,3,7,8,6,10,7,3,1,0
"1991","Ikaalinen",53,0,0,0,0,0,0,0,0,0,3,2,3,5,6,7,5,9,8,3,2,0
"1991","Ilmajoki",65,0,1,0,0,0,0,1,0,0,7,0,2,2,4,10,9,15,7,5,1,1
"1991","Ilomantsi",50,0,0,0,0,0,1,3,1,2,2,2,0,4,3,7,9,8,3,3,1,1
"1991","Imatra",188,1,0,0,0,2,1,1,2,5,12,5,12,15,19,28,19,28,26,8,4,0
"1991","Inari",41,0,1,0,1,0,0,3,2,0,3,2,3,1,3,2,7,5,7,1,0,0
"1991","Ingå",19,0,0,0,0,0,1,0,0,0,1,0,1,0,3,2,0,3,3,3,1,1
"1991","Isojoki",27,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7,5,5,3,2,2,0
"1991","Isokyrö",38,0,0,0,0,0,0,0,0,0,0,1,1,2,4,6,3,5,7,5,4,0
"1991","Janakkala",91,3,0,0,0,0,2,1,0,1,3,5,6,10,7,10,7,11,15,7,3,0
"1991","Joensuu",318,3,0,0,2,4,0,5,9,12,13,10,13,14,39,48,35,49,39,20,3,0
"1991","Jokioinen",31,0,1,0,0,0,1,0,0,1,1,3,1,1,8,2,5,5,0,2,0,0
"1991","Jomala",15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,2,2,2,0,0
"1991","Joroinen",50,0,0,1,0,1,1,1,0,0,2,0,1,5,4,5,7,9,9,2,2,0
"1991","Joutsa",44,0,0,0,0,0,0,1,1,0,0,0,1,2,6,6,4,9,7,4,3,0
"1991","Juuka",47,0,0,0,0,1,0,0,0,1,3,0,1,1,3,8,9,11,3,3,3,0
"1991","Juupajoki",13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,2,3,1,1,0
"1991","Juva",57,1,0,0,0,0,0,2,2,3,1,2,3,4,7,5,9,6,8,4,0,0
"1991","Jyväskylä",397,5,0,0,1,2,3,5,8,11,16,13,18,30,41,56,42,61,45,27,13,0
"1991","Jämijärvi",14,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,3,1,2,1,0,0
"1991","Jämsä",153,1,0,0,0,1,1,3,1,2,5,6,5,11,15,19,28,20,18,12,5,0
"1991","Järvenpää",93,3,0,0,0,0,4,1,1,1,7,3,5,12,9,12,8,10,12,5,0,0
"1991","Kaarina",83,0,0,0,0,1,0,0,2,4,3,2,5,5,8,13,13,8,12,5,1,1
"1991","Kaavi",24,0,0,0,0,0,0,0,1,1,0,2,2,3,2,2,1,5,5,0,0,0
"1991","Kajaani",170,2,0,0,1,0,0,1,3,6,9,6,14,12,15,29,21,15,22,9,3,2
"1991","Kalajoki",60,0,0,0,0,0,0,0,1,1,2,0,1,3,7,7,10,14,8,3,3,0
"1991","Kangasala",96,0,1,0,0,1,1,0,1,1,4,2,4,10,7,11,14,20,10,6,3,0
"1991","Kangasniemi",68,1,0,0,0,0,0,0,2,2,1,3,3,3,10,8,7,8,9,7,4,0
"1991","Kankaanpää",83,0,0,0,0,0,1,0,1,2,5,3,1,5,2,9,16,17,16,4,0,1
"1991","Kannonkoski",13,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,2,0,0,0,1
"1991","Kannus",30,0,0,0,0,0,0,0,0,1,0,2,1,0,1,6,3,5,6,3,1,1
"1991","Karijoki",20,0,0,0,0,0,1,0,1,0,1,0,0,2,3,3,0,2,0,4,3,0
"1991","Karkkila",51,0,0,0,0,1,0,0,2,0,3,3,2,4,4,6,7,9,6,4,0,0
"1991","Karstula",32,0,0,0,0,0,0,1,0,1,1,1,2,3,4,3,2,4,7,1,1,1
"1991","Karvia",31,0,0,1,0,0,0,1,0,0,0,0,4,0,3,3,5,5,4,4,1,0
"1991","Kaskinen",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,1,1,0
"1991","Kauhajoki",88,0,0,0,0,0,0,2,4,1,2,3,3,5,9,9,13,16,11,8,1,1
"1991","Kauhava",119,2,0,0,0,0,0,1,2,0,2,3,3,3,10,20,10,26,18,11,6,2
"1991","Kauniainen",27,1,0,0,1,1,0,1,0,0,0,2,0,0,2,5,4,2,6,2,0,0
"1991","Kaustinen",23,1,1,0,0,0,0,0,1,1,0,0,0,1,1,4,3,3,6,0,1,0
"1991","Keitele",15,0,0,0,0,0,0,0,1,0,1,0,2,0,2,1,1,2,2,1,1,1
"1991","Kemi",154,2,0,0,0,1,5,4,2,2,4,10,6,12,18,18,15,20,19,12,3,1
"1991","Kemijärvi",69,2,0,0,0,0,0,3,3,1,0,0,1,4,11,8,12,8,9,5,1,1
"1991","Keminmaa",42,0,0,0,1,0,0,1,0,1,0,3,1,2,4,1,6,9,6,4,3,0
"1991","Kimitoön",73,0,0,0,0,1,0,1,1,2,0,0,3,1,5,12,10,8,16,9,3,1
"1991","Kempele",21,0,0,0,0,0,0,0,1,0,1,0,0,3,5,2,2,3,3,0,1,0
"1991","Kerava",93,0,1,2,0,0,1,1,1,8,7,5,4,8,8,8,7,12,8,10,2,0
"1991","Keuruu",65,0,0,0,0,0,2,1,0,2,3,1,4,3,6,9,6,12,7,8,1,0
"1991","Kihniö",13,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,3,2,2,0,0
"1991","Kinnula",12,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,2,2,1,0,0,0
"1991","Kirkkonummi",56,2,0,0,0,0,0,2,2,3,2,3,3,4,5,7,6,8,5,1,3,0
"1991","Kitee",74,0,0,0,0,0,3,1,2,2,1,1,3,2,8,14,5,13,12,4,3,0
"1991","Kittilä",46,0,0,0,0,0,3,1,1,2,4,1,5,2,9,5,3,6,3,1,0,0
"1991","Kiuruvesi",69,0,0,0,0,0,1,1,1,4,3,1,4,4,10,8,10,13,6,2,0,1
"1991","Kivijärvi",14,0,0,0,0,0,0,0,1,0,1,0,2,1,0,4,3,2,0,0,0,0
"1991","Kokemäki",50,2,0,0,0,0,0,1,0,0,0,0,1,3,5,5,8,9,7,8,1,0
"1991","Kokkola",161,3,1,0,0,1,5,1,2,3,4,3,12,7,12,23,15,20,28,16,3,2
"1991","Kolari",21,0,0,0,0,0,0,0,0,0,1,1,1,3,2,3,2,4,1,1,2,0
"1991","Konnevesi",26,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,8,7,1,0,0
"1991","Kontiolahti",41,2,0,0,1,1,1,1,0,2,0,4,5,2,4,5,3,3,4,1,1,1
"1991","Korsnäs",13,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,2,2,2,0
"1991","Koski Tl",22,0,0,0,0,0,0,0,0,0,2,0,2,2,1,6,0,3,2,4,0,0
"1991","Kotka",328,1,1,0,0,1,4,2,6,8,9,14,15,24,38,38,38,53,35,30,9,2
"1991","Kouvola",557,4,1,1,1,3,5,5,9,16,21,16,22,37,58,73,65,85,78,41,14,2
"1991","Kristinestad",52,1,0,0,0,0,1,1,3,0,2,0,2,2,4,5,9,7,6,8,0,1
"1991","Kronoby",32,2,1,0,0,0,0,0,0,1,0,0,1,3,5,3,3,6,2,4,1,0
"1991","Kuhmo",60,0,0,0,0,1,1,2,2,2,3,0,2,1,7,13,10,9,6,1,0,0
"1991","Kuhmoinen",27,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,5,6,5,3,0,0
"1991","Kumlinge",5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0
"1991","Kuopio",484,4,0,1,0,5,8,4,10,13,29,20,18,24,42,67,65,74,60,30,9,1
"1991","Kuortane",21,0,0,0,0,0,1,0,0,1,0,0,1,0,5,4,2,1,3,0,3,0
"1991","Kurikka",161,0,0,0,3,1,1,1,1,2,2,4,12,7,17,18,22,22,29,11,8,0
"1991","Kustavi",6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0
"1991","Kuusamo",76,0,0,0,0,0,0,2,3,1,1,2,2,6,6,12,17,8,7,7,1,1
"1991","Kyyjärvi",11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,2,2,0,0
"1991","Kärkölä",30,1,0,0,0,0,1,0,2,2,1,1,1,5,1,1,1,4,5,4,0,0
"1991","Kärsämäki",27,0,0,0,0,0,0,1,0,2,2,0,0,2,4,5,2,3,1,4,1,0
"1991","Kökar",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"1991","Lahti",495,3,0,3,0,3,5,9,6,15,17,19,24,32,43,49,78,62,61,48,17,1
"1991","Laihia",38,0,0,0,0,1,0,1,0,0,2,1,4,1,0,2,5,6,8,5,2,0
"1991","Laitila",56,0,0,0,0,2,0,0,1,1,0,1,2,3,4,7,7,10,13,4,1,0
"1991","Lapinjärvi",26,0,0,0,0,1,0,1,0,0,2,1,2,1,2,1,3,4,6,0,2,0
"1991","Lapinlahti",72,0,0,0,0,1,0,2,1,1,2,1,3,4,5,7,6,16,12,10,1,0
"1991","Lappajärvi",23,1,0,0,0,0,0,0,2,0,0,0,0,1,5,2,1,3,5,2,1,0
"1991","Lappeenranta",341,4,1,0,1,2,6,4,2,14,12,17,12,22,36,45,30,52,45,22,14,0
"1991","Lapua",92,2,0,0,1,0,3,1,1,0,1,2,2,6,4,9,13,19,17,7,3,1
"1991","Laukaa",80,0,0,0,0,1,1,2,0,3,1,4,2,8,10,11,6,15,9,5,1,1
"1991","Lemi",12,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1,0,0,2,1,0
"1991","Lemland",4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
"1991","Lempäälä",72,0,0,1,0,0,1,0,0,2,2,4,4,2,4,19,8,11,9,5,0,0
"1991","Leppävirta",61,0,0,0,0,0,0,0,1,2,2,2,0,6,12,6,8,10,7,5,0,0
"1991","Lestijärvi",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0
"1991","Lieksa",136,1,0,1,0,0,0,0,0,4,11,1,9,7,18,23,12,16,17,14,2,0
"1991","Lieto",58,0,0,0,0,0,2,0,0,2,1,3,3,2,6,10,8,7,4,8,2,0
"1991","Liminka",16,0,0,0,0,0,0,0,0,2,1,0,2,1,1,1,4,1,0,2,1,0
"1991","Liperi",53,0,0,0,0,0,1,1,0,0,2,2,2,2,6,9,7,11,5,4,0,1
"1991","Lohja",172,3,1,0,1,1,0,2,2,6,6,4,8,9,17,23,24,27,22,9,4,3
"1991","Loimaa",95,2,0,0,0,1,1,3,2,0,1,4,6,4,4,10,6,21,17,9,2,2
"1991","Loppi",46,0,0,0,0,0,0,0,0,0,4,2,1,2,3,11,4,8,4,6,0,1
"1991","Loviisa",104,0,1,0,0,1,1,0,2,0,0,4,5,8,11,11,15,17,11,13,3,1
"1991","Luhanka",10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,1,0,0
"1991","Lumijoki",5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
"1991","Lumparland",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"1991","Larsmo",14,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,5,2,1,0,0,0
"1991","Luumäki",46,1,0,0,0,0,1,0,2,0,2,2,0,0,1,9,8,5,6,8,1,0
"1991","Malax",28,0,0,0,1,0,0,0,0,1,0,2,0,1,1,5,5,3,6,2,1,0
"1991","Mariehamn",60,1,0,0,1,0,1,0,1,0,0,0,3,2,5,6,12,8,13,4,3,0
"1991","Marttila",14,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,2,3,2,1,0
"1991","Masku",31,0,0,0,0,0,0,0,1,3,1,1,0,4,3,3,1,3,5,2,4,0
"1991","Merijärvi",11,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2,1,3,0,0,0
"1991","Merikarvia",38,0,0,0,0,0,0,0,0,1,0,0,1,2,2,8,5,7,5,6,1,0
"1991","Miehikkälä",19,0,0,0,0,1,0,0,1,0,0,0,0,1,1,7,1,4,1,2,0,0
"1991","Mikkeli",301,1,0,0,1,2,4,4,5,5,11,7,14,17,34,43,41,44,38,26,2,2
"1991","Muhos",50,0,0,0,0,0,2,0,0,1,1,1,4,2,8,8,5,10,4,4,0,0
"1991","Multia",16,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,1,0,3,1,3,0
"1991","Muonio",9,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,2,0,1,0
"1991","Korsholm",60,0,0,1,0,1,2,0,0,3,2,2,0,1,4,4,6,12,12,8,2,0
"1991","Muurame",16,1,0,0,0,0,0,0,0,0,2,2,0,1,4,1,2,2,0,1,0,0
"1991","Mynämäki",42,0,0,0,1,1,1,0,0,1,2,3,1,0,5,5,6,5,5,2,4,0
"1991","Myrskylä",15,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,2,1,0,0,1
"1991","Mäntsälä",61,0,0,0,0,0,1,0,1,2,0,4,4,6,5,5,5,13,7,7,0,1
"1991","Mänttä-Vilppula",75,0,0,0,0,0,1,0,0,0,4,2,4,6,5,13,12,5,14,4,5,0
"1991","Mäntyharju",55,0,0,0,1,0,0,1,1,1,0,3,1,4,6,6,11,7,9,2,2,0
"1991","Naantali",57,1,0,0,0,0,0,2,1,1,1,0,3,4,7,7,11,2,12,2,2,1
"1991","Nakkila",27,0,0,0,0,0,0,0,0,0,1,3,2,1,4,4,1,3,4,3,0,1
"1991","Nivala",52,0,0,0,0,0,0,0,2,2,1,1,2,3,7,7,9,9,6,1,1,1
"1991","Nokia",105,1,0,0,0,0,1,1,1,3,2,5,7,9,10,10,13,14,16,9,3,0
"1991","Nousiainen",10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,2,0,1
"1991","Nurmes",98,0,1,0,0,0,0,1,3,2,2,4,3,6,6,21,17,9,12,10,1,0
"1991","Nurmijärvi",86,1,0,0,0,2,1,1,2,2,4,6,3,2,8,11,8,5,15,14,1,0
"1991","Närpes",72,1,0,0,0,0,0,0,0,0,2,2,0,3,6,6,11,15,14,8,3,1
"1991","Orimattila",88,1,0,0,0,0,0,0,1,2,4,4,3,4,11,9,15,10,13,6,4,1
"1991","Oripää",10,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,0,1,0,1,2,0
"1991","Orivesi",56,0,0,0,0,0,2,0,1,2,1,1,2,3,3,9,9,8,10,2,3,0
"1991","Oulainen",34,1,0,0,0,0,0,0,0,0,1,1,2,1,3,2,6,4,8,5,0,0
"1991","Oulu",479,5,1,0,2,5,8,6,16,9,18,23,20,32,55,65,61,67,53,25,8,0
"1991","Outokumpu",57,0,0,0,0,1,0,0,0,2,3,3,1,1,5,12,11,6,4,5,3,0
"1991","Padasjoki",44,1,1,0,0,0,0,2,0,0,0,0,0,1,5,4,8,6,6,4,5,1
"1991","Paimio",39,0,0,0,0,1,0,1,2,0,0,0,1,1,3,3,3,7,10,5,2,0
"1991","Paltamo",26,0,0,0,0,0,0,0,1,0,0,1,1,3,2,0,4,7,2,3,2,0
"1991","Pargas",86,0,0,0,0,0,0,1,0,2,1,4,4,3,7,10,15,11,17,7,4,0
"1991","Parikkala",73,2,1,0,0,0,0,0,1,2,2,3,3,5,10,10,6,9,8,9,2,0
"1991","Parkano",37,0,0,0,0,0,0,1,0,0,3,1,1,2,2,3,7,3,7,6,1,0
"1991","Pedersöre",41,0,0,0,0,0,0,0,1,0,0,2,1,2,1,4,2,10,8,6,3,1
"1991","Pelkosenniemi",8,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,2,0,0,0,0
"1991","Pello",35,1,1,1,0,1,0,0,0,0,0,1,1,3,3,8,6,3,3,3,0,0
